0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cue,activity
18.067,16.044,20.344,13.64,19.406,18.284,14.77,16.31,14.154,12.925,13.37,10.243,14.702,12.534,10.9,12.857,12.206,12.041,11.325,9.498,9.826,8.568,9.789,8.666,8.78,9.217,9.831,6.673,8.409,8.093,7.53,6.945,7.122,4.461,7.08,3.35,6.45,4.927,6.2,6.494,9.635,9.167,8.681,7.216,7.727,6.804,8.034,7.161,5.371,7.897,13.891,7.311,12.129,5.683,8.183,7.615,17.108,12.711,10.24,8.185,5.76,8.053,8.51,21.276,14.433,11.202,8.77,7.585,10.088,10.02,2,0
15.985,16.1,19.521,11.9,22.315,14.159,10.624,15.551,12.217,11.296,11.646,6.886,13.558,10.208,10.389,10.812,8.314,8.277,5.561,4.569,8.274,7.724,9.443,6.896,7.107,7.372,7.9,5.643,8.7,7.229,6.889,4.986,5.251,3.123,3.194,3.113,4.987,3.812,3.37,2.343,9.92,8.635,6.64,6.615,6.313,6.867,7.493,6.364,5.911,6.087,9.778,5.731,8.422,4.331,6.877,5.865,15.769,10.876,7.382,6.978,3.649,7.356,6.625,21.596,13.501,9.583,6.644,4.535,8.93,7.423,2,0
14.953,15.54,21.504,15.128,21.175,19.634,14.617,14.249,12.98,13.116,12.362,9.765,12.655,12.734,11.798,11.379,8.617,7.435,6.486,3.698,7.165,6.87,8.357,6.379,7.034,4.004,6.673,3.164,5.146,3.535,4.301,2.503,6.305,1.823,4.671,3.788,5.104,4.247,4.238,3.317,9.413,5.707,9.375,7.374,8.115,5.37,7.658,6.005,5.082,4.718,10.617,6.555,8.731,3.718,6.467,5.529,17.1,12.098,6.876,4.545,4.187,7.377,6.427,22.344,13.553,8.238,5.67,4.332,8.622,7.7,2,0
16.814,12.63,15.586,15.282,19.531,18.43,14.407,12.176,11.082,9.776,9.388,9.327,13.652,11.573,9.997,8.351,8.072,9.585,8.854,8.284,9.922,8.237,10.832,8.94,3.873,8.24,5.522,6.222,5.537,6.557,7.103,6.169,4.646,3.664,5.994,5.214,4.613,5.158,7.64,5.821,7.368,5.02,4.275,5.249,4.916,4.812,8.037,5.865,4.723,4.347,7.333,4.048,6.552,3.596,6.489,5.273,15.607,10.393,9.091,6.153,5.344,5.693,5.295,20.458,13.375,9.163,6.898,4.85,6.524,6.11,2,0
16.955,14.054,16.78,15.706,16.679,18.441,15.377,12.536,12.354,9.819,12.158,9.873,15.538,11.53,8.381,10.989,10.288,10.102,9.386,8.169,9.538,7.808,8.546,8.409,6.503,9.796,6.738,6.982,6.384,5.584,5.582,6.886,7.066,5.966,7.783,4.297,5.501,6.792,6.646,5.275,6.0,7.073,6.04,4.93,5.414,8.399,8.956,5.637,4.177,4.831,10.368,4.901,8.647,5.405,7.674,6.267,15.816,11.33,9.031,6.807,6.166,6.556,6.534,19.916,13.979,10.351,8.625,5.478,7.385,7.367,2,0
18.369,14.785,18.448,14.314,20.703,16.317,12.903,13.477,13.637,10.0,13.448,8.647,14.298,10.632,7.355,8.237,11.014,9.867,10.509,9.086,9.628,7.431,8.055,8.852,6.701,7.27,6.75,5.264,6.737,6.793,5.385,7.378,8.052,6.409,7.419,4.049,4.769,5.719,7.052,5.714,8.275,6.484,6.961,6.139,5.514,6.869,7.394,6.737,4.929,4.681,10.268,5.276,8.646,3.777,6.89,5.729,16.165,10.782,9.305,6.535,6.148,6.797,6.275,22.096,14.96,10.314,7.157,5.32,7.869,7.545,2,0
14.701,15.083,21.529,15.497,22.102,17.53,15.326,18.111,11.376,9.95,12.122,9.565,11.618,12.538,10.51,11.533,8.264,5.323,7.545,6.495,5.786,5.587,6.167,7.393,5.948,2.326,4.556,2.586,3.227,3.296,0.503,2.053,5.731,6.246,5.324,3.937,5.453,4.671,3.979,4.942,10.003,8.438,7.461,7.424,6.616,6.518,7.029,6.929,4.365,5.184,8.5,4.978,6.803,3.467,6.772,5.907,17.485,11.151,6.57,3.062,5.035,7.552,5.747,21.431,12.766,7.782,4.881,5.212,8.89,6.548,2,0
13.168,17.758,27.39,16.077,28.247,19.063,17.264,17.911,10.777,12.157,17.108,13.716,18.398,12.871,12.224,11.779,8.821,8.301,12.594,9.906,12.616,7.606,9.073,8.099,6.274,4.736,7.087,4.976,8.111,3.682,2.808,1.534,5.022,5.864,6.687,6.504,7.584,3.237,6.001,4.374,9.571,7.626,8.333,7.287,7.745,6.279,7.729,6.342,4.26,5.701,11.461,5.994,10.128,4.955,8.647,8.105,19.61,13.629,9.627,4.901,5.659,7.614,7.406,26.003,16.053,10.066,6.478,4.668,8.874,8.285,1,2
25.149,37.124,58.536,42.511,57.862,36.535,38.8,39.888,20.783,33.193,51.847,38.094,50.368,31.966,33.755,35.452,15.823,27.297,43.711,32.017,41.79,25.771,26.938,28.728,11.822,22.912,38.153,27.219,36.027,21.151,21.051,23.381,10.789,18.901,33.306,23.105,31.117,16.658,17.133,19.752,12.191,18.075,30.895,21.179,28.851,15.829,15.812,17.963,10.567,16.302,27.089,18.579,24.779,13.159,12.756,15.097,42.051,36.932,30.26,25.214,21.345,20.099,17.291,54.703,47.7,38.82,32.638,27.602,25.637,21.334,1,2
25.96,30.062,54.105,35.555,55.781,30.992,33.331,33.686,18.128,22.855,42.21,28.085,42.474,22.289,24.532,26.898,13.231,21.892,36.766,25.163,35.303,19.604,20.403,22.761,11.7,21.119,33.386,23.676,31.37,18.878,18.336,20.636,9.856,16.97,28.706,18.924,26.542,15.368,13.473,15.887,13.489,17.496,24.145,18.314,22.414,14.623,13.689,15.01,13.15,18.236,24.509,18.044,22.17,13.686,12.251,14.307,37.434,28.434,24.39,22.387,18.216,17.397,17.044,50.112,38.302,31.736,28.316,23.617,21.276,20.572,1,2
16.686,23.07,45.641,27.894,47.25,25.412,25.31,25.171,12.029,12.056,22.844,12.897,23.431,12.149,11.628,14.301,9.372,7.76,12.491,9.534,12.36,8.089,9.974,9.471,7.038,6.599,5.412,7.445,6.521,8.148,7.139,7.199,7.471,8.575,5.463,8.174,4.594,8.135,6.416,6.126,12.848,11.557,10.836,15.024,9.587,9.415,9.544,10.357,10.814,11.073,15.16,15.856,13.562,8.709,8.514,9.792,29.554,15.167,9.881,6.938,6.869,11.146,11.685,39.904,19.191,10.086,8.486,7.855,11.383,12.417,0,2
